quantile,vx_px_per_frame
0.00806591796875,-0.690974141642
0.0083095703125,-0.686111342955
0.00855322265625,-0.681892671545
0.008796875,-0.676940460798
0.00904052734375,-0.672323326214
0.0092841796875,-0.667783992729
0.00952783203125,-0.663380199514
0.009771484375,-0.658776309835
0.0100151367188,-0.655087813712
0.0102587890625,-0.651693545271
0.0105024414063,-0.647468703106
0.01074609375,-0.64343235228
0.0109897460937,-0.63989185433
0.0112333984375,-0.63649422807
0.0114770507813,-0.632629593317
0.011720703125,-0.62856486421
0.0119643554688,-0.624371334912
0.0122080078125,-0.621300911364
0.0124516601562,-0.617649098206
0.0126953125,-0.61426930528
0.0129389648438,-0.611677911155
0.0131826171875,-0.60819178509
0.0134262695312,-0.605188296419
0.013669921875,-0.602369600616
0.0139135742187,-0.599223082248
0.0141572265625,-0.596037748548
0.0144008789063,-0.593065792648
0.01464453125,-0.589511558183
0.0148881835937,-0.586394265212
0.0151318359375,-0.58373076188
0.0153754882812,-0.581111297401
0.015619140625,-0.57871145477
0.0158627929688,-0.576387218321
0.0161064453125,-0.573903690007
0.0163500976562,-0.571552552471
0.01659375,-0.569308982706
0.0168374023438,-0.566940892806
0.0170810546875,-0.564914752375
0.0173247070313,-0.562425270554
0.017568359375,-0.560141292508
0.0178120117187,-0.558008757431
0.0180556640625,-0.556076331145
0.0182993164063,-0.553947895085
0.01854296875,-0.551545855943
0.0187866210938,-0.549101480998
0.0190302734375,-0.546938816321
0.0192739257812,-0.544588657817
0.019517578125,-0.542702125682
0.0197612304688,-0.540651515084
0.0200048828125,-0.538507198038
0.0202485351563,-0.536899591691
0.0204921875,-0.53488933305
0.0207358398437,-0.533042313023
0.0209794921875,-0.531204190762
0.0212231445313,-0.52950994524
0.021466796875,-0.527918513504
0.0217104492188,-0.526172043069
0.0219541015625,-0.52442089977
0.0221977539062,-0.522764031384
0.02244140625,-0.520942676645
0.0226850585938,-0.519140893159
0.0229287109375,-0.517419925495
0.0231723632813,-0.515688058118
0.023416015625,-0.514071643875
0.0236596679687,-0.512112002636
0.0239033203125,-0.510625486369
0.0241469726563,-0.509089750401
0.024390625,-0.507490428467
0.0246342773438,-0.50594730603
0.0248779296875,-0.504324831432
0.0251215820313,-0.502606437391
0.025365234375,-0.501238333033
0.0256088867188,-0.499626453574
0.0258525390625,-0.498011713104
0.0260961914063,-0.49653270825
0.02633984375,-0.494937159633
0.0265834960938,-0.493289535174
0.0268271484375,-0.491588319565
0.0270708007813,-0.490219061465
0.027314453125,-0.488973546359
0.0275581054688,-0.487809484079
0.0278017578125,-0.486682142028
0.0280454101563,-0.485317671248
0.0282890625,-0.483933127858
0.0285327148438,-0.482639016072
0.0287763671875,-0.481491284129
0.0290200195312,-0.479942113076
0.029263671875,-0.478578256383
0.0295073242188,-0.477432590119
0.0297509765625,-0.476218165029
0.0299946289063,-0.474899309921
0.03023828125,-0.473710617645
0.0304819335937,-0.472418986325
0.0307255859375,-0.471439375035
0.0309692382813,-0.470022203129
0.031212890625,-0.468777333003
0.0314565429688,-0.467644881217
0.0317001953125,-0.466488216185
0.0319438476562,-0.46500142378
0.0321875,-0.463501111741
0.0324311523437,-0.462430205519
0.0326748046875,-0.46076044997
0.0329184570313,-0.459620809845
0.033162109375,-0.458120266857
0.0334057617188,-0.456824264113
0.0336494140625,-0.455580175141
0.0338930664062,-0.454259308188
0.03413671875,-0.452961811485
0.0343803710938,-0.451699771699
0.0346240234375,-0.450391545616
0.0348676757813,-0.449578549609
0.035111328125,-0.448672742918
0.0353549804687,-0.447711323985
0.0355986328125,-0.446668415435
0.0358422851563,-0.445301758957
0.0360859375,-0.44416814559
0.0363295898438,-0.443065622225
0.0365732421875,-0.441964495727
0.0368168945312,-0.440824730973
0.037060546875,-0.43991579017
0.0373041992188,-0.438803605759
0.0375478515625,-0.437657065587
0.0377915039063,-0.436726259607
0.03803515625,-0.435835379537
0.0382788085937,-0.434796346509
0.0385224609375,-0.433851703377
0.0387661132813,-0.432806420405
0.039009765625,-0.431869098156
0.0392534179688,-0.430874013368
0.0394970703125,-0.430084108454
0.0397407226562,-0.429207882361
0.039984375,-0.428311202168
0.0402280273438,-0.427428168647
0.0404716796875,-0.426333158032
0.0407153320313,-0.425331638268
0.040958984375,-0.42432261308
0.0412026367187,-0.423460769233
0.0414462890625,-0.422438125048
0.0416899414063,-0.421295340067
0.04193359375,-0.420477865236
0.0421772460938,-0.419597678496
0.0424208984375,-0.418654849294
0.0426645507812,-0.417631399908
0.042908203125,-0.416773980698
0.0431518554688,-0.415939582615
0.0433955078125,-0.414871220761
0.0436391601563,-0.413799456848
0.0438828125,-0.412981761559
0.0441264648437,-0.412294305675
0.0443701171875,-0.411388496688
0.0446137695312,-0.410477815028
0.044857421875,-0.409810175438
0.0451010742188,-0.408839763841
0.0453447265625,-0.407817629135
0.0455883789062,-0.406791215069
0.04583203125,-0.406026183202
0.0460756835937,-0.405089239212
0.0463193359375,-0.404107158966
0.0465629882813,-0.403284730815
0.046806640625,-0.402303169686
0.0470502929687,-0.401440637311
0.0472939453125,-0.400489042472
0.0475375976562,-0.399539398991
0.04778125,-0.398768614841
0.0480249023438,-0.39798500961
0.0482685546875,-0.397243731281
0.0485122070313,-0.396323867101
0.048755859375,-0.39541746008
0.0489995117187,-0.394471911106
0.0492431640625,-0.393628678833
0.0494868164063,-0.392900688477
0.04973046875,-0.392028373568
0.0499741210938,-0.391337249679
0.0502177734375,-0.390662976982
0.0504614257812,-0.389858025649
0.050705078125,-0.388989900587
0.0509487304688,-0.388353558387
0.0511923828125,-0.387584048696
0.0514360351563,-0.386781750065
0.0516796875,-0.386047931144
0.0519233398437,-0.385090789071
0.0521669921875,-0.384210049954
0.0524106445313,-0.383523874319
0.052654296875,-0.382940087113
0.0528979492188,-0.382086175438
0.0531416015625,-0.381311003422
0.0533852539062,-0.380477526343
0.05362890625,-0.379644375333
0.0538725585938,-0.378793688252
0.0541162109375,-0.378198161376
0.0543598632813,-0.377311502064
0.054603515625,-0.376440461946
0.0548471679687,-0.375700012046
0.0550908203125,-0.374954959071
0.0553344726563,-0.374128127389
0.055578125,-0.373333520269
0.0558217773438,-0.372506746824
0.0560654296875,-0.371775719878
0.0563090820312,-0.370863300194
0.056552734375,-0.370156069489
0.0567963867188,-0.369369430708
0.0570400390625,-0.368678763416
0.0572836914063,-0.368000378236
0.05752734375,-0.367329327383
0.0577709960937,-0.366578806822
0.0580146484375,-0.365906691174
0.0582583007813,-0.365150463896
0.058501953125,-0.364506181211
0.0587456054688,-0.363798026098
0.0589892578125,-0.363251589285
0.0592329101562,-0.362587890819
0.0594765625,-0.361838101693
0.0597202148438,-0.361297987322
0.0599638671875,-0.36073316763
0.0602075195313,-0.360030475159
0.060451171875,-0.359520764759
0.0606948242187,-0.358782090031
0.0609384765625,-0.358060367411
0.0611821289063,-0.357393467716
0.06142578125,-0.356782616797
0.0616694335938,-0.356079871479
0.0619130859375,-0.35530052826
0.0621567382812,-0.354619600228
0.062400390625,-0.354027518104
0.0626440429687,-0.35329985573
0.0628876953125,-0.352642397493
0.0631313476563,-0.351996495871
0.063375,-0.351282366696
0.0636186523437,-0.35056962653
0.0638623046875,-0.349971693426
0.0641059570313,-0.349308640517
0.064349609375,-0.348636926805
0.0645932617188,-0.348048597036
0.0648369140625,-0.347396030472
0.0650805664062,-0.346824798962
0.06532421875,-0.346091891407
0.0655678710938,-0.345449674576
0.0658115234375,-0.344683360835
0.0660551757813,-0.343984062798
0.066298828125,-0.343390620413
0.0665424804687,-0.342720328637
0.0667861328125,-0.342110424718
0.0670297851563,-0.341494683895
0.0672734375,-0.340887612907
0.0675170898438,-0.340311791431
0.0677607421875,-0.339693108204
0.0680043945312,-0.339107159624
0.068248046875,-0.338405436919
0.0684916992188,-0.337584879208
0.0687353515625,-0.336912945702
0.0689790039063,-0.336304543074
0.06922265625,-0.335767998392
0.0694663085937,-0.335148958982
0.0697099609375,-0.334643116585
0.0699536132813,-0.334043400145
0.070197265625,-0.333439409266
0.0704409179688,-0.332913463015
0.0706845703125,-0.332406294271
0.0709282226562,-0.331794911301
0.071171875,-0.33121261293
0.0714155273438,-0.330692571382
0.0716591796875,-0.330127143178
0.0719028320313,-0.329541200674
0.072146484375,-0.328926006812
0.0723901367187,-0.32840591934
0.0726337890625,-0.327756258249
0.0728774414063,-0.327285183758
0.07312109375,-0.326653116937
0.0733647460938,-0.326046703273
0.0736083984375,-0.325483106667
0.0738520507812,-0.324853055399
0.074095703125,-0.324344152446
0.0743393554688,-0.323809146491
0.0745830078125,-0.323244673691
0.0748266601563,-0.322604690486
0.0750703125,-0.32204003438
0.0753139648437,-0.321448529451
0.0755576171875,-0.320868763606
0.0758012695313,-0.320304777265
0.076044921875,-0.319824340436
0.0762885742188,-0.319270592303
0.0765322265625,-0.318747693735
0.0767758789062,-0.318094464879
0.07701953125,-0.317696086335
0.0772631835938,-0.317081801545
0.0775068359375,-0.316607544537
0.0777504882813,-0.316001311701
0.077994140625,-0.315402744923
0.0782377929687,-0.314799127929
0.0784814453125,-0.314172423299
0.0787250976563,-0.313688729152
0.07896875,-0.313109920299
0.0792124023438,-0.312640371996
0.0794560546875,-0.312132981064
0.0796997070312,-0.311689268352
0.079943359375,-0.311139189109
0.0801870117188,-0.310524767273
0.0804306640625,-0.3100149258
0.0806743164063,-0.309434563853
0.08091796875,-0.308867616994
0.0811616210937,-0.308227971715
0.0814052734375,-0.307624616482
0.0816489257813,-0.307185920564
0.081892578125,-0.30665062595
0.0821362304688,-0.306160832379
0.0823798828125,-0.30548588399
0.0826235351562,-0.305010139235
0.0828671875,-0.304435004711
0.0831108398438,-0.303782886827
0.0833544921875,-0.30320892089
0.0835981445313,-0.302642827275
0.083841796875,-0.302102959776
0.0840854492187,-0.301532385193
0.0843291015625,-0.300975763754
0.0845727539063,-0.300565305372
0.08481640625,-0.300009765214
0.0850600585938,-0.299560168268
0.0853037109375,-0.298961754739
0.0855473632812,-0.298527455194
0.085791015625,-0.298020856975
0.0860346679688,-0.297498265293
0.0862783203125,-0.297011679455
0.0865219726563,-0.296560633775
0.086765625,-0.296029649231
0.0870092773437,-0.295596186825
0.0872529296875,-0.295071092272
0.0874965820313,-0.294460559263
0.087740234375,-0.29396088356
0.0879838867188,-0.293369374503
0.0882275390625,-0.292853925993
0.0884711914062,-0.292374956057
0.08871484375,-0.291878328667
0.0889584960938,-0.291370975289
0.0892021484375,-0.290923008122
0.0894458007813,-0.290432440491
0.089689453125,-0.290039772074
0.0899331054687,-0.28948486648
0.0901767578125,-0.288899380725
0.0904204101563,-0.288394367164
0.0906640625,-0.287891218259
0.0909077148438,-0.287377643234
0.0911513671875,-0.286831122894
0.0913950195312,-0.286316369362
0.091638671875,-0.285888008069
0.0918823242188,-0.285474484945
0.0921259765625,-0.285025152688
0.0923696289063,-0.284536938487
0.09261328125,-0.283920264883
0.0928569335937,-0.283445585684
0.0931005859375,-0.283021644659
0.0933442382813,-0.28241089428
0.093587890625,-0.28209765675
0.0938315429688,-0.28174251384
0.0940751953125,-0.281318848375
0.0943188476562,-0.280865895739
0.0945625,-0.280433358071
0.0948061523438,-0.279959339789
0.0950498046875,-0.279415541076
0.0952934570313,-0.279034045076
0.095537109375,-0.278582686051
0.0957807617187,-0.278102519283
0.0960244140625,-0.277744214976
0.0962680664063,-0.277317070089
0.09651171875,-0.276843528107
0.0967553710938,-0.276355753304
0.0969990234375,-0.275913169614
0.0972426757812,-0.275440768537
0.097486328125,-0.275000427213
0.0977299804688,-0.274424564501
0.0979736328125,-0.273963937571
0.0982172851563,-0.273531699178
0.0984609375,-0.273040668207
0.0987045898437,-0.272592747226
0.0989482421875,-0.272164463432
0.0991918945313,-0.271714994183
0.099435546875,-0.271320131422
0.0996791992188,-0.270801219066
0.0999228515625,-0.270373292876
0.100166503906,-0.269929482894
0.10041015625,-0.269475114791
0.100653808594,-0.26904756134
0.100897460938,-0.26857675821
0.101141113281,-0.268062324666
0.101384765625,-0.267650531535
0.101628417969,-0.267237972491
0.101872070313,-0.266745400468
0.102115722656,-0.266308210984
0.102359375,-0.265870792979
0.102603027344,-0.265520903685
0.102846679687,-0.265100498491
0.103090332031,-0.264777288201
0.103333984375,-0.264456352597
0.103577636719,-0.263962013424
0.103821289063,-0.263575733774
0.104064941406,-0.263144251016
0.10430859375,-0.262622721228
0.104552246094,-0.262221928257
0.104795898438,-0.261709060903
0.105039550781,-0.261359712894
0.105283203125,-0.260916243039
0.105526855469,-0.260514507934
0.105770507812,-0.260103348731
0.106014160156,-0.259707038806
0.1062578125,-0.259278013435
0.106501464844,-0.258924025173
0.106745117188,-0.258531674259
0.106988769531,-0.258080212535
0.107232421875,-0.257702475688
0.107476074219,-0.257386099719
0.107719726563,-0.256963034825
0.107963378906,-0.256564117773
0.10820703125,-0.256182276788
0.108450683594,-0.255780718061
0.108694335937,-0.255353676792
0.108937988281,-0.25490259151
0.109181640625,-0.25460257881
0.109425292969,-0.254148641151
0.109668945313,-0.253676955261
0.109912597656,-0.253260487088
0.11015625,-0.252895634208
0.110399902344,-0.25249818356
0.110643554688,-0.252130225012
0.110887207031,-0.251673451647
0.111130859375,-0.251322011353
0.111374511719,-0.250980642492
0.111618164062,-0.250476421883
0.111861816406,-0.250072652762
0.11210546875,-0.249685938345
0.112349121094,-0.249398626313
0.112592773438,-0.249025370387
0.112836425781,-0.248604018069
0.113080078125,-0.248161828977
0.113323730469,-0.24780606227
0.113567382813,-0.247418013071
0.113811035156,-0.246994272118
0.1140546875,-0.246656029947
0.114298339844,-0.246268101231
0.114541992187,-0.245864254759
0.114785644531,-0.245445305859
0.115029296875,-0.245119773283
0.115272949219,-0.244765432925
0.115516601563,-0.244409091524
0.115760253906,-0.244008527062
0.11600390625,-0.243644806244
0.116247558594,-0.243309507008
0.116491210938,-0.242995098383
0.116734863281,-0.242578524227
0.116978515625,-0.242198869894
0.117222167969,-0.24180747157
0.117465820312,-0.241439620194
0.117709472656,-0.241081972941
0.117953125,-0.240727798604
0.118196777344,-0.240315301369
0.118440429688,-0.239971414368
0.118684082031,-0.239620115347
0.118927734375,-0.239272578373
0.119171386719,-0.238834813891
0.119415039063,-0.238541163739
0.119658691406,-0.238197222152
0.11990234375,-0.237833583839
0.120145996094,-0.237496402894
0.120389648437,-0.237122045064
0.120633300781,-0.236741684624
0.120876953125,-0.236360661444
0.121120605469,-0.236027431224
0.121364257813,-0.235630422565
0.121607910156,-0.235210352285
0.1218515625,-0.234877186121
0.122095214844,-0.234547646899
0.122338867188,-0.234230645549
0.122582519531,-0.233873257457
0.122826171875,-0.233574994087
0.123069824219,-0.233227022557
0.123313476562,-0.232890822352
0.123557128906,-0.232546121265
0.12380078125,-0.232152521816
0.124044433594,-0.231765843111
0.124288085938,-0.23135153326
0.124531738281,-0.230952559972
0.124775390625,-0.230551908575
0.125019042969,-0.230182203185
0.125262695313,-0.22976900001
0.125506347656,-0.229435835601
0.12575,-0.229127395857
0.125993652344,-0.228762082247
0.126237304687,-0.228402972309
0.126480957031,-0.228093030573
0.126724609375,-0.227778641146
0.126968261719,-0.227473890457
0.127211914063,-0.227093337551
0.127455566406,-0.226709622112
0.12769921875,-0.226341710603
0.127942871094,-0.226004102201
0.128186523438,-0.225659815468
0.128430175781,-0.225325403671
0.128673828125,-0.225048759874
0.128917480469,-0.224689246934
0.129161132812,-0.224369687473
0.129404785156,-0.224003765903
0.1296484375,-0.223592160511
0.129892089844,-0.223197636742
0.130135742188,-0.222889717582
0.130379394531,-0.222605314303
0.130623046875,-0.222282315059
0.130866699219,-0.221946648165
0.131110351563,-0.221577872712
0.131354003906,-0.221292523092
0.13159765625,-0.220931132242
0.131841308594,-0.220611745616
0.132084960937,-0.220317281761
0.132328613281,-0.22000136632
0.132572265625,-0.219676155014
0.132815917969,-0.219368396568
0.133059570313,-0.219062462225
0.133303222656,-0.218737415854
0.133546875,-0.218377209705
0.133790527344,-0.217995653287
0.134034179688,-0.217719354689
0.134277832031,-0.217345941338
0.134521484375,-0.21706777097
0.134765136719,-0.216732571424
0.135008789062,-0.216457760101
0.135252441406,-0.216114866241
0.13549609375,-0.21578158782
0.135739746094,-0.215472223734
0.135983398438,-0.215125981719
0.136227050781,-0.214852009747
0.136470703125,-0.214373308893
0.136714355469,-0.214054325402
0.136958007813,-0.213722740522
0.137201660156,-0.213393924043
0.1374453125,-0.213028302033
0.137688964844,-0.212766705631
0.137932617187,-0.212432127474
0.138176269531,-0.212076295122
0.138419921875,-0.211777966394
0.138663574219,-0.211540268971
0.138907226563,-0.211148694565
0.139150878906,-0.210752672414
0.13939453125,-0.210439481474
0.139638183594,-0.210144787849
0.139881835938,-0.209857451712
0.140125488281,-0.209576650529
0.140369140625,-0.20922870474
0.140612792969,-0.208933221454
0.140856445312,-0.208631766541
0.141100097656,-0.208264088735
0.14134375,-0.208003816651
0.141587402344,-0.207677461003
0.141831054688,-0.207381225793
0.142074707031,-0.207073720509
0.142318359375,-0.206727054929
0.142562011719,-0.206403992029
0.142805664063,-0.206073780307
0.143049316406,-0.205794408708
0.14329296875,-0.205451933392
0.143536621094,-0.205081885872
0.143780273437,-0.20479513189
0.144023925781,-0.204486954225
0.144267578125,-0.204164708148
0.144511230469,-0.203919177309
0.144754882813,-0.203541430219
0.144998535156,-0.20324408541
0.1452421875,-0.202945635536
0.145485839844,-0.202642495097
0.145729492188,-0.202350011643
0.145973144531,-0.201959725723
0.146216796875,-0.201668310028
0.146460449219,-0.201431898492
0.146704101562,-0.201043121361
0.146947753906,-0.200793255462
0.14719140625,-0.200556814918
0.147435058594,-0.20029594128
0.147678710938,-0.19998347091
0.147922363281,-0.199711447661
0.148166015625,-0.199458695963
0.148409667969,-0.199197836597
0.148653320313,-0.198871475219
0.148896972656,-0.198618083397
0.149140625,-0.198286262709
0.149384277344,-0.197983787454
